author,rating,text,date,sentiment,source,company_id,company_name
Clémentine,4.6,Merci à Erisay et à tout son personnel ! Tout était délicieux (du cocktail aux desserts en passant par le repas et les hors d'œuvre pendant la soirée dansante). Le service était impeccable et rapide ! Nous les recommandons à 200% !,2017-12-17,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Céline,4.8,"Une très belle réception. Le jour j, tout était parfait. Un service au top, avec des serveurs très réactifs. En revanche, le service commercial n'était pas très réactif,  le service comptable non plus. Nous avons dû faire plusieurs fois des remarques. 
Mais le principal est que la fête a été magnifique.",2017-12-14,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Gaelle,5.0,"Notre mariage fut une réussite grâce à Erisay Réceptions. Repas copieux, à la hauteur de nos attentes. Que des compliments de nos invités. 
Le service était parfait. Mention spéciale à Dominique, qui a contribué au bon déroulement de notre mariage. 
Je vous les recommande sans hésiter.",2017-11-28,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Philippe,5.0,"Tout simplement formidable, que du bonheur une prestation sans faille. Tant qualité des plats que du personnel. Très professionnel aussi bien sur les conseils que sur la prestation. Que dire de plus que nous recommandons à 300% la Maison Erisay. Notre mariage s'est déroulé sur 2 jours le vendredi soir et le samedi midi et soir.",2017-11-17,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Lucile,5.0,"Excellente qualité des plats et du service que l'on remarque dès la dégustation. Responsable client disponible et bien organisé pendant les préparatifs pour parer aux imprévus. 
Des petites surprises agréables le jour J et un maître d'hôtel (Édouard) au top !
À recommander.",2017-11-06,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Lauranne,4.8,"Bien. Tout était parfait. Nous avons opté pour le menu sous forme de buffet, et nous ne regrettons pas. C'était un délice, tous nos invités étaient ravis et se sont régalés. Nous recommandons ce traiteur.",2017-10-29,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Hélène,5.0,"Traiteur très professionnel et transparent il ne va pas essayer de vous proposer des magouilles comme d'autres. Prix très compétitifs pour l'Ile-de-France, grâce au fait, peut-être, qu'il se situe en Normandie, limitrophe des Yvelines. La qualité de la nourriture était excellente, que ce soit lors de la dégustation (quasiment tout ce qui était présenté nous a plu, le choix était difficile !) ou de notre mariage.   Les petits fours du vin d'honneur sont partis peut-être un peu vite, donc il a été un peu compliqué de tenir jusqu'à la fin (et ce malgré notre candy bar, qui a été dévalisé !). Cependant, il restait beaucoup de desserts : on en a déduit que nos invités ont surestimé... En savoir plus",2017-10-25,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Anne,5.0,"Nous nous sommes mariés au Château de Neuville, à Gambais, le 23 septembre 2017. Nous avions choisi Erisay Réceptions comme traiteur et nous n'avons pas été déçus. Tout a été parfait, depuis le moment où nous les avons choisis, jusqu'au jour de la réception. Erisay a contribué à la réussite de notre mariage. L'équipe était parfaite, à notre écoute et toujours disponible. Mention spéciale au maître d'hôtel, qui a su répondre à toutes nos demandes.
Le cocktail et le diner ont été excellents. Nos invités ont d'ailleurs souligné la qualité du service et des mets proposés.
En bref, nous recommandons chaleureusement Erisay.",2017-10-14,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Barbara,5.0,"Erisay a contribué grandement à ce que notre mariage soit parfait, l'équipe du samedi et celle du dimanche ont démontré un professionnalisme impeccable, respectant ce que nous voulions, et s'accordant avec le reste des prestataires. C'est très fin et copieux, la cuisson était à point pour les plats chauds, et les desserts divins. Bref, à prendre sans hésiter, le rapport qualité/prix est également excellent par rapport à d'autres.",2017-10-11,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Celine,4.6,"Équipe très professionnelle, présente mais discrète. Service et produits de qualité.
Reproduction de la décoration de table parfaite. Commercial très disponible et arrangeant. Rien à redire, tout était parfait et délicieux.",2017-10-11,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Anne-Sophie,4.8,"Je suis pleinement satisfaite d'avoir fait appel à Erisay Réceptions pour mon mariage. Toute l'équipe a été formidable ! Service excellent, les plats délicieux et surtout un personnel très aimable et une prestation très professionnelle. Comme nous n'avons pas pu assister pleinement au cocktail, une serveuse nous avait mis de côté quelques amuse-bouches (très gentille attention). Vraiment, nous n'avons rien à redire si ce n'est que le service a été irréprochable. Les invités nous ont d'ailleurs bien fait remarquer qu'ils s'étaient régalés tout au long de la soirée et que le service était vraiment à la hauteur. Nous n'hésiterons pas à recommander la maison Erisay !",2017-10-10,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Manon,5.0,"Tout a été parfait. De la rencontre avec les équipes de Erisay jusqu'au mariage, en passant par la dégustation des plats qui reste un souvenir formidable (mention spéciale pour l'animation saumon qui nous a valu de nombreux compliments).

Nous ne manquerons pas de refaire appel à Erisay si l'occasion se présentait.",2017-10-03,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Gautier,4.4,"Excellent repas, très bon service et flexibilité pour éviter le stress, la recette d'un mariage réussie ! 
Vous serez très bien accompagné lors de l'organisation avec de nombreuses possibilités et formules proposées.",2017-10-03,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Benoit,5.0,"Nous avons apprécié la journée de dégustation où tous les plats étaient excellents, il ne restait plus qu'à faire notre sélection pour le jour J. L'ensemble de nos invités ont été conquis. Rapport qualité/prix très bon.",2017-10-03,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Alexandra,5.0,"Nous sommes vraiment très contents de la prestation offerte par vos soins. 
Le maître d’hôtel est vraiment parfait ! Le chef, les serveurs, et les autres dont je ne connais pas forcement la fonction ont été adorables, souriants, professionnels, avenants, serviables, arrangeants, discrets ... La liste est longue, je vais résumer en disant : parfait.
Ils ont su répondre avec le sourire à toutes les demandes et anticiper 98% de celles-ci.
Notre phrase préférée : ""Détendez-vous, laissez, je m'en occupe"". 
Tous les invités sont unanimes, le repas était très bon et le service au top.",2017-10-02,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Christelle,5.0,"Equipe très professionnelle et très sympathique. Ils se sont pliés à toutes nos demandes lors de la soirée. Le cocktail était fantastique, le repas du soir et le barbecue du lendemain parfaits. Rien à redire, de véritables professionnels.",2017-09-14,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Flavy,5.0,Une dégustation au top et le repas le jour du mariage fut équivalent donc au top. Un personnel super sympa et très professionnel. Nos invités et nous même ont apprécié tout le repas du cocktail au dessert une prestation au top.,2017-09-12,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Claudia,5.0,"Le vin d'honneur de mon mariage a été juste sublime et extrêmement chic. La qualité a été à la hauteur de la dégustation que nous avions faite avant le mariage. 
Le repas a été, lui aussi, un grand succès. Autant pour l'excellent niveau de la nourriture que pour le professionnalisme des serveurs.",2017-09-01,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Capucine,4.6,"Hyper bien, hyper bon, que de belles retombées de nos invités à propos d' Erisay, le seul petit défaut que je pourrais dire c'est que le service a pris un peu de temps, mais pour leur défense il était difficile de circuler dans notre salle.",2017-08-31,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Aurélien,5.0,"Nous allons essayé de faire simple et court. 

Erisay a sublimé notre réception. Un service parfait ,aux petits soins avec tout le monde. L'ensemble de l'équipe présente à la Grange des Mollières (78) était incroyablement professionnelle digne des plus grandes réceptions. Les repas étaient magnifiquement présentés, le service coordonnée à la seconde près, la classe sur tous les tableaux. Sur 100 invités, les 100 recommandent Erisay ! Comme nous avons dit que nous ferions court, nous conclurons par merci. 

Nous reviendrons vers eux pour d'autres événements sans la moindre once d’hésitation.",2017-08-31,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Simon,3.8,"Équipe très agréable, réactive, nous n'avons eu que des bons retours. 
La partie barbecue du lendemain n'était tout de même pas aussi bonne que la soirée de la veille. 
Très bons contacts aussi avec les commerciaux pendant la préparation de l'événement, mais quelques surprises au moment de la dernière facture. À anticiper.",2017-08-31,neutral,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Julie,5.0,"Professionnalisme, gentillesse, disponibilité sont les 3 premiers mots qui caractérisent Erisay avant d'avoir goûté leurs plats. 
Tous nos invités n'arrêtent pas de nous complimenter sur notre repas de mariage qui a été apprécié par tout le monde y compris les plus exigeants. 
Le service était impeccable, les produits frais et la nourriture excellente. Que demander de plus ?",2017-08-31,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Mailys,4.4,"Tout le monde a été enchanté du menu que nous avions choisi, nous n'avons eu que des compliments. 
Erisay a été très souple sur les menus spéciaux (végétariens stricts ou non, végétaliens, femmes enceintes), sachant que nous avons fait des changements un peu tardifs. 
Très professionnel et très bon ! Je recommande.",2017-08-26,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Cécile,5.0,"Erisay est le traiteur ! Innovant, professionnel, attentif. La brigade présente lors de notre mariage a su s'adapter aux petites modifications de dernière minute. Les produits sont frais. Le service est impeccable... Il n'y a rien à redire ! Choisissez Erisay, sans hésiter !",2017-08-18,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Audrey,4.6,"Excellent repas ! Nous avons pu bénéficier d'une dégustation pour choisir les plats avant de nous engager et nous n'avons pas été déçus. Tout était délicieux et bien servi. Un petit bémol cependant sur l'un des vins qui n'a pas été servi au bon moment (nous avions fournis nos propres vins, sans droit de bouchon, c'est appréciable !). Nous voulions un gâteau un peu original et nous n'avons pas été déçus, il était magnifique exactement comme nous l'espérions ! Mais il n'a été mangé qu'au quart et n'a pas pu être emmené car rien n'avait été prévu, c'est vraiment dommage d'avoir dû le jeter ! Cependant, mis à part ces détails, le repas a été parfait, nous avons eu... En savoir plus",2017-08-16,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
